tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
2020-05-03 06:59:50,1256735180376530944,JR_tgthr,ฝากด้วยน้าาา #ShopeeFarmFromHome #รดมารดกลับ​  ​https://t.co/P7GyWGvvr2,Twitter for Android,0,1,
2020-05-03 06:59:40,1256735136575442944,sasharihta,@AndriannyAS Tiap gue buka shopee mah jd siram-siraman mulu kerjaannya..udh sana cepetan panen,Twitter for iPhone,0,0,tiap gue buka shopee mah jd siramsiraman mulu kerjaannyaudh sana cepetan panen
2020-05-03 06:59:37,1256735126387478528,dessytiyass,@ngalamfess https://t.co/cvuHJtBIWu tapi bukan di malang,Twitter for Android,0,0,tapi bukan di malang
2020-05-03 06:59:17,1256735040874004482,LiaApri33041270,Assalamu'alaikum panen dulu yukk Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/6MggkB48Zk  #ShopeeTanamTHR10M #ShopeeTanamTHR10M  #SirBal https://t.co/z88Gddkbor,Twitter for Android,1,0,assalamualaikum panen dulu yukk bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:59:10,1256735012788944896,valendgranith,@primanandaak Iyakkk wkw ke ruparupa sih sama shopee tapi kok ongkir ke rumah mihil juga :)),Twitter for Android,0,0,iyakkk wkw ke ruparupa sih sama shopee tapi kok ongkir ke rumah mihil juga
2020-05-03 06:59:06,1256734997186138112,Y02dieX6Jzbi3ku,"ปาเข้าเป้า เหมารางวัล! แจกทุกวันกับ 65,000 Shopee Coins #ShopeeThrow   https://t.co/ykY1w8cgYJ https://t.co/qKdHLznVUS",Twitter for Android,0,0,65000 shopee coins
2020-05-03 06:59:02,1256734978097836032,herna_hern,Saya menjual Gamis Dewasa... seharga Rp200.000. Dapatkan produk ini hanya di Shopee! https://t.co/pzN1hAvPk4 #ShopeeID https://t.co/Q3R3rfpgSb,Shopee_ID,0,0,saya jual gamis dewasa harga rp200000 dapat produk ini hanya di shopee
2020-05-03 06:58:48,1256734919788646401,fern_fjy,คำทำนายประจำสัปดาห์มาแล้วจ้า! รีบเข้าไปเช็คดวงกับ a ดวงกันได้เลย เพียงแชร์คำทำนายของคุณก็รับ COINS ไปเลย และนี่ก็คือคำทำนายของฉัน การเงิน : 8/10 คะแนน จังหวะที่ดีในการขายเก็งกำไร หุ้น ที่ดิน ทองคำ ห #Shopeeดูดวง  https://t.co/gLmjMAlSKB https://t.co/wJVyE0Wlq3,Twitter for Android,0,0,a coins 810
2020-05-03 06:58:43,1256734897005187072,ish_hidayati,Saya menjual Action Figure Harry Potter &amp; Hermione seharga Rp65.000. Dapatkan produk ini hanya di Shopee! https://t.co/EJdMck67Tw #ShopeeID https://t.co/NDA5gpmpVU,Twitter for Android,0,0,saya jual action figure harry potter amp hermione harga rp65000 dapat produk ini hanya di shopee
2020-05-03 06:58:40,1256734887924518912,pichetsuzuki,แดนซ์ไปกับน้องโชกี้ แจกฟรีทุกวัน! Shopee coins และโค้ดส่งฟรี https://t.co/hzcRA1QoQU https://t.co/hFPuYFpFxD,Twitter for Android,0,0,shopee coins
2020-05-03 06:58:30,1256734843418710017,313Olshop,Saya menjual GARUDA KACANG... seharga Rp10.000. Dapatkan produk ini hanya di Shopee! https://t.co/6EjpRsUwhz #ShopeeID https://t.co/vexeG2qCdz,Shopee_ID,0,0,saya jual garuda kacang harga rp10000 dapat produk ini hanya di shopee
2020-05-03 06:58:28,1256734836934365184,bxpanad_,คำทำนายประจำสัปดาห์มาแล้วจ้า! รีบเข้าไปเช็คดวงกับ a ดวงกันได้เลย เพียงแชร์คำทำนายของคุณก็รับ COINS ไปเลย และนี่ก็คือคำทำนายของฉัน คนโสด : 7/10 คะแนน มีคนอายุน้อยกว่าเข้ามาให้ความสนใจ เราก็คุยได้แค่พอกระชุ่มกระชวย แต่ยังไม่คิดจริงจัง   #Shopeeดูดวง  https://t.co/lSkqWFFimN https://t.co/zWcDevERur,Twitter for Android,0,0,a coins 710
2020-05-03 06:58:27,1256734829640478720,ish_hidayati,Saya menjual Action Figure... seharga Rp65.000. Dapatkan produk ini hanya di Shopee! https://t.co/EJdMck67Tw #ShopeeID https://t.co/bbZp6CVzLE,Shopee_ID,0,0,saya jual action figure harga rp65000 dapat produk ini hanya di shopee
2020-05-03 06:58:26,1256734825974689792,risa__yo,"Ayo, main ShopeePoly &amp; menangkan berbagai hadiah menarik! https://t.co/PBIQoaPZji https://t.co/nClww1Rf18",Shopee_ID,0,0,ayo main shopeepoly amp menang bagai hadiah tarik
2020-05-03 06:58:19,1256734799609266176,beautedefemmeid,Saya menjual WUB Skin Bea... seharga Rp350.000. Dapatkan produk ini hanya di Shopee! https://t.co/lbSH2wLYns #ShopeeID https://t.co/cQuPk1ahZz,Shopee_ID,0,0,saya jual wub skin bea harga rp350000 dapat produk ini hanya di shopee
2020-05-03 06:58:13,1256734774330195968,may113loveniyai,📌 การสั่งซื้อ 1.​inbox 2.Shopeeลิงก์สินค้า https://t.co/qdmeVWk6ho 3.​โทร​ศัพท์​ หรือ​ LINE​ ID​ : 0909099871​  📌 ระยะเวลาจัดเตรียมสินค้า 1-2 วัน เนื่องจากมีการผลิตสดใหม่ทุกออเดอร์ โดยปกติจะจัดส่งภายในวันรุ่งขึ้นหรือถัดไปอีกหนึ่งวัน,Twitter for Android,2,3,1 inbox 2shopee 3 line id 0909099871 12
2020-05-03 06:58:05,1256734739202863104,socdist_id,KAMI HADIR DI SHOPEE!  ✨NETFLIX ANTI ON HOLD✨ https://t.co/GofU9EQcfj  ✨HMA VPN NORDVPN✨ https://t.co/IPi5Spc2cr  ✨250+ LIGHTROOM PRESETS SELEBGRAM✨ https://t.co/51d1FYAI1p,twittbot.net,0,0,kami hadir di shopee netflix anti on hold hma vpn nordvpn 250 lightroom presets selebgram
2020-05-03 06:57:44,1256734652825403392,oreomargareto,Saling siram yukk....Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/LoXeLQpZej https://t.co/zmVn4Gg205,Twitter for Android,0,0,saling siram yukkbantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:57:34,1256734607786905603,ayudhiameisie,@swstmta Via shopee boleh minta linknya?,Twitter Web App,0,0,via shopee boleh minta linknya
2020-05-03 06:57:32,1256734599033442304,SWFIRNANDA,@rudyoneko ni pelanggan tokped harus tauu (krn aku pelanggan shopee 🤣) https://t.co/R5dOETUQZL,Twitter Web App,0,0,ni langgan tokped harus tauu krn aku langgan shopee
2020-05-03 06:57:24,1256734569207717890,DedyJayadi65,Main Shopee Tanam yuk  #ShopeeTanamTHR10M  #ShopeeDariRumah https://t.co/pPGb427h32,Twitter for Android,0,0,main shopee tanam yuk
2020-05-03 06:57:20,1256734552053047297,deviayurizkana,@GAMEREFF https://t.co/4wYHeeHcDi,Twitter for Android,0,0,
2020-05-03 06:57:12,1256734516594585601,Jim_Ravenz,#shopeetanam #ShopeeTanamTHR10M  https://t.co/NxKTY7buSa,Twitter Web App,0,0,
2020-05-03 06:56:41,1256734388638724096,lightfondue,@GAMEREFF https://t.co/0dhwngWabP,Twitter for Android,0,0,
2020-05-03 06:56:30,1256734342572736512,KKita25,"@TutoktowinGMA #tutoktowinGMA  #TutokToWinSaWowowin  #Shopee 09056995806❤April Cherry Arca❤ Borongan,Eastern Samar❤ Thankyou Shopee! Thankyou Wowowin! Thankyou GMA7! GOD Bless po!",Twitter for Android,0,0,09056995806 april cherry arca boronganeastern samar thankyou shopee thankyou wowowin thankyou gma7 god bless po
2020-05-03 06:56:23,1256734311363104773,unique_k5,SELANG MAGIC HOSE 15 M 55K (BTL) #uniqueK5olshop | Shopee Indonesia https://t.co/MhjD1VZfsh,Twitter Web Client,0,0,selang magic hose 15 m 55k btl shopee indonesia
2020-05-03 06:55:56,1256734196157968384,Kanzulhikmah,Saya menjual KITAB HADITS... seharga Rp999.000. Dapatkan produk ini hanya di Shopee! https://t.co/CNtxrS55TC #ShopeeID https://t.co/G58Cmb8Z1i,Shopee_ID,0,0,saya jual kitab hadits harga rp999000 dapat produk ini hanya di shopee
2020-05-03 06:55:49,1256734167594909696,OsdRiky,@dayatpiliang Panen shopee,Twitter for Android,0,0,panen shopee
2020-05-03 06:55:44,1256734148208680961,farizi_m,Saya menjual Timun Baby 007 F1 seharga Rp55.000. Dapatkan produk ini hanya di Shopee! https://t.co/cmzV3ieTYK #ShopeeID https://t.co/FidF4kXQyX,Shopee_ID,0,0,saya jual timun baby 007 f1 harga rp55000 dapat produk ini hanya di shopee
2020-05-03 06:55:33,1256734102583042049,emhadziq,Saya menjual Obat herbal m... seharga Rp75.000. Dapatkan produk ini hanya di Shopee! https://t.co/KjvxtJKlKC #ShopeeID https://t.co/frESEFiX4q,Shopee_ID,0,0,saya jual obat herbal m harga rp75000 dapat produk ini hanya di shopee
2020-05-03 06:55:14,1256734023507824642,yuorbae,@sbyfess Ngene ah nder?? Nang shopee bukuqustore  Akeh notebook sing dot karo grid ngene https://t.co/1ecWiDVWrZ,Twitter for Android,0,0,ngene ah nder nang shopee bukuqustore akeh notebook sing dot karo grid ngene
2020-05-03 06:54:59,1256733960509382656,hzqezm,@_amirunkhalis batu pun berharga tau. ni rm5 kat shopee https://t.co/0iqFO6CLny,Twitter for iPhone,1,0,batu pun harga tau ni rm5 kat shopee
2020-05-03 06:54:57,1256733949876817921,deeby_DM,@afnnnzfh @GAMEREFF Back https://t.co/lc161duD0g,Twitter Web App,0,0,back
2020-05-03 06:54:55,1256733943698604033,mayaamly_,@GAMEREFF https://t.co/AQQ3BkWAlw,Twitter for iPhone,0,0,
2020-05-03 06:54:55,1256733941450469377,pichetsuzuki,"ปาเข้าเป้า เหมารางวัล! แจกทุกวันกับ 65,000 Shopee Coins #ShopeeThrow   https://t.co/PSt6PqTt7N https://t.co/wEkHyiAh3S",Twitter for Android,0,0,65000 shopee coins
2020-05-03 06:54:48,1256733914191683587,kiddosbae,@mebeforeyaa @GAMEREFF Back https://t.co/0swqgbgBku,Twitter for Android,0,0,back
2020-05-03 06:54:46,1256733905920516097,mimiey_93,"Alhmdulillah i xpernh meragui keupayaan suami i . Balik kerja terus buka macbook nak setup ig,shopee,selalu cari content &amp; sharing dgn ds dya 💞. I nampak apa yang dya usahakan utk pergi lebih jauh lagi &amp; pg td dya bg tahu ad org nk jd agent 😭🤲 https://t.co/ei2xIcrrJT",Twitter for iPhone,1,1,alhmdulillah i xpernh ragu upaya suami i balik kerja terus buka macbook nak setup igshopeeselalu cari content amp sharing dgn ds dya i nampak apa yang dya usaha utk pergi lebih jauh lagi amp pg td dya bg tahu ad org nk jd agent
2020-05-03 06:54:29,1256733832364974081,kittenlaav,@GAMEREFF https://t.co/BBi7raR12T,Twitter for Android,0,0,
2020-05-03 06:54:27,1256733824987222016,Sunnyjiew,คำทำนายประจำสัปดาห์มาแล้วจ้า! รีบเข้าไปเช็คดวงกับ a ดวงกันได้เลย เพียงแชร์คำทำนายของคุณก็รับ COINS ไปเลย และนี่ก็คือคำทำนายของฉัน การงาน : 6/10 คะแนน ระวังงานในส่วนของตัวเลข การเงิน บัญชี ต้องรอบคอบให้มากขึ้น  #Shopeeดูดวง  https://t.co/eWRipWadco https://t.co/MLhzUV14XZ,Twitter for Android,0,0,a coins 610
2020-05-03 06:54:24,1256733810537795585,deeby_DM,@akusukasalad @GAMEREFF https://t.co/lc161duD0g Back,Twitter Web App,0,0,back
2020-05-03 06:54:12,1256733760290095104,fhunny10,"ปาเข้าเป้า เหมารางวัล! แจกทุกวันกับ 65,000 Shopee Coins #ShopeeThrow   https://t.co/XladXvWIh3 https://t.co/XgZw8xI8Fn",Twitter for Android,0,0,65000 shopee coins
2020-05-03 06:54:08,1256733747153494017,secrwtclayy,@GAMEREFF https://t.co/QuRzuc03P1,Twitter for iPhone,0,0,
2020-05-03 06:53:55,1256733689494437888,deeby_DM,@what2ddo @GAMEREFF Back https://t.co/lc161duD0g,Twitter Web App,0,0,back
2020-05-03 06:53:55,1256733689251160064,BenyaminMP,Yuk #Shopee #ShopeeID #ShopeeTanamTHR10M #ShopeeDariRumah #ShopeeTHRChallenge https://t.co/pMcRWJWHzc,Twitter for Android,0,0,yuk
2020-05-03 06:53:44,1256733643210285056,momijiloyal,คำทำนายประจำสัปดาห์มาแล้วจ้า! รีบเข้าไปเช็คดวงกับ a ดวงกันได้เลย เพียงแชร์คำทำนายของคุณก็รับ COINS ไปเลย และนี่ก็คือคำทำนายของฉัน สุขภาพ : 6/10 คะแนน อึดอัดแน่นท้อง เหมือนมีแก๊สในกระเพาะเยอะ ระวังการทานอาหารรสจัด ของหมักดองด้วยนะ   #Shopeeดูดวง  https://t.co/Xp1dhQAylH https://t.co/I6FkrV6K6f,Twitter for Android,0,0,a coins 610
2020-05-03 06:53:42,1256733637560561664,okktttaaaa_,@SYOPIFESS https://t.co/4G8XQCPMuI,Twitter for Android,0,0,
2020-05-03 06:53:38,1256733617360744448,azhunk97,"I randomly bought a T shirt on shopee. Taktau nak menyesal ke dok. Alasan dia sbb shocking sale, takot OUT OF STOCK.",Twitter for iPhone,0,0,i randomly bought a t shirt on shopee taktau nak sesal ke dok alas dia sbb shocking sale takot out of stock
2020-05-03 06:53:36,1256733611899772931,kiddosbae,@deeby_DM @GAMEREFF Back https://t.co/0swqgbgBku,Twitter for Android,0,0,back
2020-05-03 06:53:29,1256733581545574400,kiddosbae,@akusukasalad @GAMEREFF Back https://t.co/0swqgbgBku,Twitter for Android,0,0,back
2020-05-03 06:53:19,1256733540818935808,InkENVI,"ปาเข้าเป้า เหมารางวัล! แจกทุกวันกับ 65,000 Shopee Coins #ShopeeThrow   https://t.co/DiwQULQcu7 https://t.co/k3Q0unbuts",Twitter for Android,0,0,65000 shopee coins
2020-05-03 06:53:16,1256733526503743490,deeby_DM,@GAMEREFF https://t.co/lc161duD0g,Twitter Web App,0,0,
2020-05-03 06:53:05,1256733481272410112,etaernalscenery,@GAMEREFF Masih banyakkkk https://t.co/gwmNXEa64I,Twitter for iPhone,0,0,masih banyakkkk
2020-05-03 06:52:58,1256733451572482048,deeby_DM,@GAMEREFF https://t.co/lc161duD0g,Twitter Web App,0,0,
2020-05-03 06:52:58,1256733450247102464,zaidBXr,"I'm selling topi , caps for man , topi murah , basic cap murah ,  6panel cap , for RM10.00. Get it on Shopee now! https://t.co/o1OHjtiBJb #ShopeeMY https://t.co/DTPcaKwMrb",Twitter for Android,0,0,im selling topi caps for man topi murah basic cap murah 6panel cap for rm1000 get it on shopee now
2020-05-03 06:52:49,1256733415073738754,averinaylt,@fbrimelda1 Bantu siram aku juga dong wkwk   https://t.co/ciW2TBUsgp,Twitter for iPhone,1,0,bantu siram aku juga dong wkwk
2020-05-03 06:52:38,1256733365757239296,purpletaejkk,Aliexpress (sempre demora pra chegar mas tem coisas baratinhas) shopee (é tipo a wish tbm tem lomocards maravilhosos),Twitter for iPhone,6,0,aliexpress sempre demora pra chegar mas tem coisas baratinhas shopee tipo a wish tbm tem lomocards maravilhosos
2020-05-03 06:52:30,1256733334547263489,ebicaa,masih pg udh co jam 2 biji gasehat bgt shopee buat gua:),Twitter for Android,0,0,masih pg udh co jam 2 biji gasehat bgt shopee buat gua
2020-05-03 06:52:29,1256733329820278784,bagoesoka16,"@AEONCreditID Selamat pagi.. Saya mau tanya, Hari sabtu kmrin saya sudah melakukan pembayaran via shopee, tp kenapa statusnya masih belum dibayar ya di aplkasi aeon fast? Padahal di shopee sudah sukses stastus pembayarannya",Twitter for Android,0,0,selamat pagi saya mau tanya hari sabtu kmrin saya sudah laku bayar via shopee tp kenapa status masih belum bayar ya di aplkasi aeon fast padahal di shopee sudah sukses stastus bayar
2020-05-03 06:52:22,1256733299927511040,zaidBXr,"I'm selling topi , caps for man , topi murah ,... for RM10.00. Get it on Shopee now! https://t.co/o1OHjtiBJb #ShopeeMY https://t.co/YwJTDXOnKl",Shopee_MY,0,0,im selling topi caps for man topi murah for rm1000 get it on shopee now
2020-05-03 06:52:15,1256733270617645056,KikkikNu,ช่วยรดน้ำให้เราหน่อย! #ShopeeFarmFromHome #รดมารดกลับ https://t.co/XHkzdOxJIo https://t.co/RBGtXkp7fZ,Twitter for Android,0,0,
2020-05-03 06:52:14,1256733266435923969,aily_aid,"@salmieya_ Bnyk weyh..katil, meja makeup, meja study, wardrobe. Ada setengah aku dh survey kt shopee",Twitter for Android,0,0,bnyk weyhkatil meja makeup meja study wardrobe ada tengah aku dh survey kt shopee
2020-05-03 06:52:07,1256733235834261509,afnnnzfh,@GAMEREFF https://t.co/vS52XMEtMA,Twitter for iPhone,0,0,
2020-05-03 06:52:01,1256733213034070016,sorkorlao,@AmaneAme_A เดี๋ยวนี้ซื้อใน shopee อ่ะ ถูกกว่า ไวกว่า ด่าได้,Twitter for iPhone,0,0,shopee
2020-05-03 06:51:58,1256733199742320640,BenyaminMP,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/Z9WBLM3i1w https://t.co/5QzSicmOOM,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:51:55,1256733186119229443,HittochiHitto,@_jpchy https://t.co/kCB4FQImuE,Twitter for iPhone,0,0,
2020-05-03 06:51:39,1256733119857614848,mr_tdf,Pagi2 dah membeli kat shopee. Yihhh..,Twitter for iPhone,11,0,pagi2 dah beli kat shopee yihhh
2020-05-03 06:51:34,1256733100035280896,ra_rarania,@GAMEREFF https://t.co/P87sdVPcFU  Autoback via notifikasi,Twitter for Android,0,0,autoback via notifikasi
2020-05-03 06:51:32,1256733092443590657,sorkorlao,@PushMarkk ทำใจ แต่เดี๋ยวนี้ของใน shopee ถูกกว่าอีกนะ,Twitter for iPhone,2,0,shopee
2020-05-03 06:51:29,1256733076639506433,cornellaflakes,"Tadi nemu di shopee. Warnanya cream, cakep bener ya allah",Twitter for Android,0,0,tadi nemu di shopee warna cream cakep bener ya allah
2020-05-03 06:51:14,1256733013347426304,akusukasalad,@GAMEREFF https://t.co/MAytgv5TmD,Twitter for Android,0,0,
2020-05-03 06:51:09,1256732996247318528,widya101118,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/5UjKJiMC9L https://t.co/cyAJQV5Mgc,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:51:04,1256732973077983232,Icha_sr12,Saya menjual SR12 hand sanitizer seharga Rp35.000. Dapatkan produk ini hanya di Shopee! https://t.co/rDIkGfVdd7 #ShopeeID https://t.co/0VmyD1dRwQ,Twitter for Android,0,0,saya jual sr12 hand sanitizer harga rp35000 dapat produk ini hanya di shopee
2020-05-03 06:50:54,1256732932837761024,aquburiqq,Jadi kalian pengguna tokped? Gila sih ini sampe bisa kebobolan gini. Untung pake shopee wkwk https://t.co/EaR5QTAyJ6,Twitter for iPhone,4,0,jadi kalian guna tokped gila sih ini sampe bisa bobol gin untung pake shopee wkwk
2020-05-03 06:50:44,1256732891150643202,what2ddo,@GAMEREFF https://t.co/n8nwBYNOsy,Twitter for Android,0,0,
2020-05-03 06:50:44,1256732889196068864,christine_nrm,@ShopeeID Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/s8B7rXi5ln,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:50:43,1256732886499127296,winterbearrs,@GAMEREFF https://t.co/tpILXNHSHE,Twitter for Android,0,0,
2020-05-03 06:50:39,1256732870489456641,maizuramin,Gilerrr cable phone aku beli kat shopee ni dari 21/4 order sampai skrg duk lagi kat stor DHL tu hahahahhahaha Cable skrg ni dh sehabis gelong dh ni tinggal nak meroyan je,Twitter for iPhone,0,0,gilerrr cable phone aku beli kat shopee ni dari 214 order sampai skrg duk lagi kat stor dhl tu hahahahhahaha cable skrg ni dh habis gong dh ni tinggal nak royan je
2020-05-03 06:50:39,1256732867536678912,rizeowl,@chachaeffend try cari kat shopee or lazada,Twitter for Android,0,0,try cari kat shopee or lazada
2020-05-03 06:50:29,1256732824603787265,Tongcha43604098,"ปาเข้าเป้า เหมารางวัล! แจกทุกวันกับ 65,000 Shopee Coins #ShopeeThrow   https://t.co/ObTmvRh7Ef https://t.co/UUUPRWN8xn",Twitter for Android,0,0,65000 shopee coins
2020-05-03 06:50:14,1256732764646240256,winterbearrs,guis siramin sopi https://t.co/tpILXNHSHE,Twitter for Android,0,0,guis siramin sopi
2020-05-03 06:50:07,1256732733046308864,miraeputri,@andisetyawaan @kamalbukankemal @Uki23 Ini gak ada shopee kah? Bagus lho baju tidurnya,Twitter for iPhone,0,0,ini gak ada shopee kah bagus lho baju tidur
2020-05-03 06:50:05,1256732725802708992,inuyashaismygod,@tatazzz6 siram bLik mba https://t.co/fXIBZJiPXP,Twitter for Android,0,0,siram blik mba
2020-05-03 06:50:04,1256732721012830208,albani_suryani,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/ge5PK6NBgG https://t.co/Z2XUtpUDZg,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:50:04,1256732720782127109,albani_suryani,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/ge5PK6NBgG https://t.co/D7jc2sb8qZ,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:50:04,1256732720702435329,albani_suryani,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/ge5PK6NBgG https://t.co/kg6ufWj21T,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:49:56,1256732689261985792,sasharihta,@AndriannyAS Pantesan gue bingung kok Sigma bertemen ama gue di shopee,Twitter for iPhone,0,0,pantesan gue bingung kok sigma bertemen ama gue di shopee
2020-05-03 06:49:55,1256732683364777987,inuyashaismygod,@liatrirtnsr @shopeetanam siram balik ya https://t.co/fXIBZJiPXP,Twitter for Android,0,0,siram balik ya
2020-05-03 06:49:55,1256732682068750336,Penol86,@masuyul @nengridla Fotonya dilihat bawahnya ada shopee dllnya,Twitter for Android,0,0,foto lihat bawah ada shopee dllnya
2020-05-03 06:49:46,1256732648342466561,cIitopower,Wish e shopee são confiáveis?,Twitter for Android,0,0,wish e shopee s o confi veis
2020-05-03 06:49:21,1256732541987328000,winterbearrs,@babyblablablabl @GAMEREFF https://t.co/tpILXNHSHE sirbal,Twitter for Android,0,0,sirbal
2020-05-03 06:49:08,1256732486643544064,imyourbabies2,@GAMEREFF https://t.co/0LkKvWBDs9,Twitter for Android,0,0,
2020-05-03 06:49:08,1256732486031175681,kokonata,Barangkali ada yg butuh untuk #berkaryadarirumah #dirumahaja #dirumahsaja Buku How To Be a Food Stylist seharga Rp39.990. Dapatkan produk ini hanya di @ShopeeID https://t.co/PwRwZtJftC #ShopeeID https://t.co/dOPe6vvf7Y,Twitter for Android,0,0,barangkali ada yg butuh untuk buku how to be a food stylist harga rp39990 dapat produk ini hanya di
2020-05-03 06:49:07,1256732482801565697,dimassses,"@ShopeeID B. Kamera Baru. Dari dulu pengen beli kamera baru, tapi belum kesampaian. Semoga bisa dapat kamera dari shopee. Amin #ShopeeNgabuburit #ShopeeNgabuburit #ShopeeNgabuburit #ShopeeNgabuburit  #ShopeeNgabuburit #ShopeeNgabuburit #ShopeeNgabuburit #ShopeeNgabuburit #ShopeeNgabuburit",Twitter for iPhone,0,0,b kamera baru dari dulu ken beli kamera baru tapi belum sampai moga bisa dapat kamera dari shopee amin
2020-05-03 06:49:04,1256732471086866432,dyahpratiwi__,Saya menjual Preloved Buku Love is by Puuung seharga Rp80.000. Dapatkan produk ini hanya di Shopee! https://t.co/7nur0YM0Se #ShopeeID https://t.co/iNVOOKPKu9,Twitter for Android,0,0,saya jual preloved buku love is by puuung harga rp80000 dapat produk ini hanya di shopee
2020-05-03 06:48:50,1256732412668547073,313Olshop,Saya menjual GARUDA PILUS 9... seharga Rp7.000. Dapatkan produk ini hanya di Shopee! https://t.co/UuOk1PQVVA #ShopeeID https://t.co/4YKRbDjpE3,Shopee_ID,0,0,saya jual garuda pilus 9 harga rp7000 dapat produk ini hanya di shopee
2020-05-03 06:48:27,1256732315985694720,Arayanto4,Saya menjual Sticker Stiker Striping Semifullbody Decal R15 AllNew V3 Variasi (Bisa COD) seharga Rp225.000. Dapatkan produk ini hanya di Shopee! https://t.co/W9XgaVuRzm #ShopeeID https://t.co/j96SxENnnT,Twitter for Android,0,0,saya jual sticker stiker striping semifullbody decal r15 allnew v3 variasi bisa cod harga rp225000 dapat produk ini hanya di shopee
2020-05-03 06:48:21,1256732289142161408,dyahpratiwi__,Saya menjual Lonsdale Layton Lace Black seharga Rp400.000. Dapatkan produk ini hanya di Shopee! https://t.co/Iy6K82ENIO #ShopeeID https://t.co/vKVGG7EQpT,Twitter for Android,0,0,saya jual lonsdale layton lace black harga rp400000 dapat produk ini hanya di shopee
2020-05-03 06:48:18,1256732277695893504,amaliarayy,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/S8D7L0FLoK https://t.co/kKYJ9nRFPD,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:48:15,1256732264391602176,tausyiahwahidah,Ketik Ramadhan di Shopee untuk 10 Promo Puncak Ramadhan! Share info ini sekarang &amp; dapatkan total 10 Voucher Gratis Ongkir! https://t.co/GcTXT8t0iE https://t.co/azm2URK0Dp,Shopee_ID,0,0,ketik ramadhan di shopee untuk 10 promo puncak ramadhan share info ini sekarang amp dapat total 10 voucher gratis ongkir
2020-05-03 06:48:06,1256732225506181120,annisamrdl,"Self Quarantine Routine  Batur: trial masak, beresin rumah, beresin baju, baca buku, workout  Urang: Meminta bantuan penyiraman shopee tanam",Twitter for iPhone,1,0,self quarantine routine batur trial masak resin rumah resin baju baca buku workout urang minta bantu siram shopee tanam
2020-05-03 06:47:51,1256732165368250368,aliefk25,Diskon 30% ada sk nya ya macem vocer shopee https://t.co/HgoxKdtIXe,Twitter Web App,0,0,diskon 30 ada sk nya ya macem vocer shopee
2020-05-03 06:47:42,1256732125849456640,hay_dyyy,Kunjungi toko saya di Shopee! kreasi_store: https://t.co/eeL2d5HVYq #ShopeeID,Twitter for Android,0,1,kunjung toko saya di shopee kreasistore
2020-05-03 06:47:28,1256732068165255168,winterbearrs,@jodohnyaminhyun @GAMEREFF https://t.co/tpILXNHSHE,Twitter for Android,0,0,
2020-05-03 06:47:19,1256732029464403968,ItsMirafiqa,@NurAfifah Omg tq! Bismillah &amp; salam 🥰 Saya jual many types of hijabs yang cantik dan harga berpatutan! Boleh visit ig heejabbymira 👉🏻 https://t.co/iP5qjuTNC1 atau ws terus utk order 👉🏻 https://t.co/Hi3c7YTQpd Available at shopee  👉🏻 https://t.co/qCLsHk5NBa,Twitter for iPhone,1,0,omg tq bismillah amp salam saya jual many types of hijabs yang cantik dan harga patut boleh visit ig heejabbymira atau ws terus utk order available at shopee
2020-05-03 06:47:16,1256732015778336769,Sisilia95523302,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/nFWLTghwyQ https://t.co/OqJwp0xq21,Twitter for Android,0,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
2020-05-03 06:47:09,1256731988146311173,fbrimelda1,Bantu siram tanamanku. Kamu juga bisa panen THR total 10M di Shopee sekarang! https://t.co/T2ZzfRrBOo https://t.co/STtrgEFJvw,Shopee_ID,1,0,bantu siram tanam kamu juga bisa panen thr total 10m di shopee sekarang
